Municipio;Localidad;Código postal;Dirección;Margen;Longitud;Latitud;Toma de datos;Precio gasolina 95 E5;Precio gasolina 95 E10;Precio gasolina 95 E5 Premium;Precio gasolina 98 E5;Precio gasolina 98 E10;Precio gasóleo A;Precio gasóleo Premium;Precio gasóleo B;Precio gasóleo C;Precio bioetanol;% bioalcohol;Precio biodiésel;% éster metílico;Precio gases licuados del petróleo;Precio gas natural comprimido;Precio gas natural licuado;Precio hidrógeno;Precio gasolina 95 E25;Precio gasolina 95 E85;Precio AdBlue;Precio diesel renovable;Precio gasolina renovable	;Precio metanol	;Precio  amoniaco	;Precio BGNC	;Precio BGNL;Rótulo;Tipo venta;Rem.;Horario;Tipo servicio;Ultimo dato;Tipo_Vendedor;Provincia;Comunidad_Autonoma;Total población;Población hombres;Población mujeres;Competencia_1km;Competencia_2km;Competencia_5km;Competencia_10km;Competencia_25km;Competencia_50km;Competencia_100km;Distancia_Exolum_km
NAVALMORAL DE LA MATA;NAVALMORAL DE LA MATA;10300;CARRETERA JARANDILLA KM. 8200;D;-5.591222;39.960722;03/12/2025 09:45;1.399;;;;;1.309;;;;;;;;;;;;;;;;;;;;;CARBURANTES CAMPO ARAÑUELO S.L.;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);2025-12-03;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;2;10;30;76;273;109.07571800376829
NAVALMORAL DE LA MATA;NAVALMORAL DE LA MATA;10300;CARRETERA CC 054 KM. 2,300;I;-5.550944;39.8745;29/11/2025 00:00;1.649;;;1.779;;1.549;1.629;;;;;;;0.865;;;;;;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);2025-11-29;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;6;8;23;69;283;118.78247108253738
NAVALMORAL DE LA MATA;NAVALMORAL DE LA MATA;10300;CARRETERA MADRID-LISBOA KM. 180,800;I;-5.544028;39.896056;03/12/2025 14:00;1.529;;;1.649;;1.549;;;;;;;;;;;;;;;1.639;;;;;;REPSOL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;3;5;6;10;25;69;283;116.41990716890845
NAVALMORAL DE LA MATA;NAVALMORAL DE LA MATA;10300;CARRETERA EX-118 KM. 179;I;-5.52425;39.891111;03/12/2025 14:00;1.529;;;1.649;;1.549;1.649;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;1;3;7;10;24;65;288;117.074247743165
NAVALMORAL DE LA MATA;NAVALMORAL DE LA MATA;10300;CARRETERA ANTIGUA N-V, KM 179 KM. 179;D;-5.5285;39.892583;01/12/2025 20:00;;;;;;1.339;;;;;;;;;;;;;;;;;;;;;SETTRAN;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;1;4;6;10;24;65;285;116.8862853264755
NAVALMORAL DE LA MATA;NAVALMORAL DE LA MATA;10300;CARRETERA MADRID-LISBOA, Nº 88 KM. 88;N;-5.54025;39.897056;03/12/2025 13:30;1.419;;;;;1.359;;;;;;;;;;;;;;;;;;;;;SHELL;P;OM;L-D: 24H;"L-S: 00:00-08:30 (D), 08:30-13:30 (P), 13:30-17:00 (D), 17:00-19:00 (P), 19:00-23:59 (D); D: 24H (D)";2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;3;5;6;10;25;69;282;116.32726230506135
NAVALMORAL DE LA MATA;NAVALMORAL DE LA MATA;10300;CARRETERA JARANDILLA KM. 1,00;I;-5.548361;39.903472;01/12/2025 22:02;1.429;;;;;1.339;;;;;;;;;;;;;;;;;;;;;FYDEMSA;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;3;3;6;9;27;70;280;115.57645098948005
NAVALMORAL DE LA MATA;NAVALMORAL DE LA MATA;10300;CARRETERA JARANDILLA KM. 36;D;-5.54525;39.899222;03/12/2025 10:44;1.389;;;;;1.319;1.329;;;;;;;;;;;;;;;;;;;;BALLENOIL;P;OM;L-D: 24H;L-D: 24H (D);2025-12-03;Descuento;Cáceres;Extremadura;389558.0;192951.0;196607.0;3;4;6;9;26;69;281;116.0626419459335
NUÑOMORAL;VEGAS DE CORIA;10623;CARRETERA EX-204 KM. 62;I;-6.186028;40.384861;03/12/2025 13:21;1.509;;;1.578;;1.469;;1.138;;;;;;;;;;;;;;;;;;;GALP;P;dm;"L-S: 07:00-23:00; D: 08:00-23:00";Sin datos;2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;0;8;64;226;78.10340470988241
PALOMERO;PALOMERO;10411;CALLE LAGUNA, 24;D;-6.278306;40.24775;01/12/2025 22:22;1.375;;;;;1.355;;0.935;;;;;;;;;;;;;;;;;;;SOCIEDAD COOPERATIVA SAN MIGUEL ARCANGEL;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;3;12;71;242;95.01660165555731
PASARÓN DE LA VERA;PASARON DE LA VERA;10411;CARRETERA PASARON ARROYOMOLINOS DE LA VERA KM. 1,5;D;-5.830778;40.04375;01/12/2025 11:56;1.409;;;;;1.419;;;;;;;;;;;;;;;;;;;;;ESTACION SERVICIO NTRA SRA DE LA BLANCA;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;1;8;30;77;260;101.37664829608026
PERALEDA DE LA MATA;PERALEDA DE LA MATA;10335;AUTOVIA CTRA A-5, KM 171 - POL. PUERTA DE EXTREMADURA PARC 80-81-82 KM. 171;N;-5.428333;39.891917;03/12/2025 13:45;1.534;;;1.644;;1.524;1.614;;;;;;;;;;;;;0.649;;;;;;;GALP;P;OM;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;1;6;24;71;291;117.83263265516294
PERALEDA DE LA MATA;PERALEDA DE LA MATA;10335;AUTOVIA AUTOVIA KM. 174;I;-5.467111;39.888333;03/12/2025 00:00;1.519;;;;;1.539;1.589;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;2;8;24;69;287;117.81912965495027
PERALES DEL PUERTO;PERALES DEL PUERTO;10896;CARRETERA COMARCAL 526 KM. 59;D;-6.676333;40.173;01/12/2025 07:36;1.509;;;1.749;;1.489;;1.149;;;;;;;;;;;;;;;;;;;IBERDOEX;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);2025-12-01;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;0;13;44;151;123.47927355111183
PINOFRANQUEADO;PINOFRANQUEADO;10630;CARRETERA CORIA - SALAMANCA KM. 41;D;-6.349083;40.291556;01/12/2025 14:53;1.499;;;;;1.499;1.589;1.239;;;;;;;;;;;;;;;;;;;BP LAS HURDES;P;dm;L-D: 07:30-20:30;L-D: 07:30-20:30 (A);2025-12-01;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;2;10;72;230;94.85208250961982
PIORNAL;PIORNAL;10615;PASEO LA FERIA, S/N;D;-5.850333;40.111694;19/11/2025 10:26;1.373;;;;;1.41;;0.916;;;;;;;;;;;;;;;;;;;COOP. SAN JOSE;P;dm;L-D: 24H;L-D: 24H (A);2025-11-19;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;3;6;32;77;299;94.27141762895444
PLASENCIA;PLASENCIA;10600;CALLE C/ JULIAN BESTEIRO S/N, S/N;N;-6.078694;40.03725;03/12/2025 10:38;1.479;;;1.629;;1.499;1.539;;;;;;;;;;;;;;;;;;;;CARREFOUR;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Supermercado;Cáceres;Extremadura;389558.0;192951.0;196607.0;1;2;6;9;30;82;216;107.72669232996057
PLASENCIA;PLASENCIA;10600;CARRETERA N-630 KM. 475,5;D;-6.123889;39.999611;01/12/2025 20:01;;;;;;1.339;;;;;;;;;;;;;;;;;;;;;SETTRAN;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;5;9;27;74;220;113.02873292084617
PLASENCIA;PLASENCIA;10600;CARRETERA N-110 KM. 403,200;I;-6.075472;40.032083;03/12/2025 14:00;1.519;;;1.669;;1.539;1.639;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;1;2;6;9;29;81;218;108.166521721978
PLASENCIA;PLASENCIA;10600;AVENIDA ESPAÑA, 44;D;-6.098167;40.021639;02/12/2025 01:50;1.539;;;1.689;;1.559;1.649;;;;;;;;;;;;;1.0;;;;;;;REPSOL;P;dm;L: 06:00-22:00;Sin datos;2025-12-02;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;2;4;7;9;31;81;219;109.94370583155994
PLASENCIA;PLASENCIA;10600;CALLE BELGICA ESQUINA TRAVESÍA ADELARDO LOPEZ AYER, S/N;N;-6.105722;40.012667;03/12/2025 13:30;1.469;;;;;1.389;;;;;;;;;;;;;;;;;;;;;SHELL;P;OM;L-D: 00:00-23:59;"L-V: 00:00-08:00 (D), 08:00-15:00 (P), 15:00-23:59 (D); S-D: 24H (D)";2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;2;3;7;9;30;80;221;111.10745775493896
PLASENCIA;PLASENCIA;10600;CARRETERA N-630 KM. 490;D;-6.246806;39.915806;03/12/2025 00:00;1.509;;;;;1.529;;;;;;;;;;;;;;;1.619;;;;;;REPSOL;P;OM;"L-V: 06:30-22:00; S-D: 07:00-22:00";"L-V: 06:30-22:00 (P); S-D: 07:00-22:00 (P)";2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;1;5;25;74;216;109.7018410817577
PLASENCIA;PLASENCIA;10600;AVENIDA SALAMANCA, S/N;D;-6.091833;40.036444;03/12/2025 07:15;1.549;;1.649;1.699;;1.565;1.639;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;L-D: 06:00-23:00;L-D: 06:00-23:00 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;3;7;9;32;81;212;108.21419094113547
PLASENCIA;PLASENCIA;10600;CALLE DANIEL FAHRENHEIT, 2;N;-6.10475;40.014778;02/12/2025 08:58;1.519;;;1.669;;1.539;1.639;;;;;;;;;;;;;0.897;;;;;;;BP E.S. LAS CIGÜEÑAS;P;dm;L-D: 06:00-22:00;Sin datos;2025-12-02;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;3;3;7;9;31;80;220;110.85871928036161
PLASENCIA;PLASENCIA;10600;AV MARTIN PALOMINO, S.N.;D;-6.103139;40.016306;03/12/2025 13:00;1.529;;;1.679;;1.549;1.649;;;;;;;0.969;;;;;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;3;3;7;9;31;80;220;110.65037556844287
POZUELO DE ZARZÓN;POZUELO DE ZARZON;10813;CARRETERA COMARCAL 512 KM. 23,6;D;-6.4145;40.146139;03/12/2025 00:00;1.479;;;;;1.509;;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 08:00-21:00;L-D: 08:00-21:00 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;1;24;60;179;110.96797893845786
RIOLOBOS;RIOLOBOS;10693;CALLE CRUZ, 48;D;-6.3095;39.920861;28/11/2025 08:00;1.513;;;;;1.451;;;;;;;;;;;;;;;;;;;;;SOC. COOP. Nª SRA. ARGAMASA;P;dm;L-S: 08:00-14:00 y 16:00-19:00;L-S: 08:00-14:00 (A), 16:00-19:00 (A);2025-11-28;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;1;1;1;6;26;68;216;110.03912065045058
RIOLOBOS;RIOLOBOS;10693;AVENIDA PLASENCIA, S/N;N;-6.309;39.919444;01/12/2025 13:16;;;;;;1.34;;0.955;;;;;;;;;;;;;;;;;;;NO;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;1;1;2;6;26;68;216;109.88232435256367
SANTA CRUZ DE LA SIERRA;SANTA CRUZ DE LA SIERRA;10260;AUTOVIA CR N-5, 268 KM. 268;D;-5.857528;39.339111;03/12/2025 00:00;1.509;;;;;1.529;1.579;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L: 07:00-23:00;L: 07:00-23:00 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;1;25;108;337;61.03868099659532
SANTIAGO DEL CAMPO;SANTIAGO DEL CAMPO;10191;CARRETERA A66 KM. 528;I;-6.392028;39.651417;03/12/2025 14:00;1.509;;;1.619;;1.529;1.629;1.114;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;0;26;68;314;80.23205807909683
TALAYUELA;TALAYUELA;10310;CALLE ALCANTARILLA, 3;D;-5.60775;39.996028;01/12/2025 09:27;;;;;;1.319;;0.929;;;;;;;;;;;;;;;;;;;SAT TAB;R;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;1;2;4;29;75;268;105.12663569397101
TALAYUELA;TALAYUELA;10310;CALLE MARTINEZ CAMARGO, 18;I;-5.61025;39.981472;25/11/2025 13:21;1.489;;;;;1.479;1.579;;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 06:00-21:00;Sin datos;2025-11-25;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;1;2;4;29;74;269;106.74307016519013
TALAYUELA;TIETAR;10319;POLIGONO EL RUEDO (CAMINO GENERAL km KM 14);N;-5.484528;40.030861;03/12/2025 00:00;1.509;;;;;1.499;;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 07:00-21:00;Sin datos;2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;2;28;74;281;101.90393885197005
TEJEDA DE TIÉTAR;TEJEDA DE TIETAR;10420;CR C-501, 22 (C-501 km 22,1);I;-5.874333;40.017278;03/12/2025 00:00;1.509;;;;;1.499;1.549;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L: 06:00-22:00;L: 06:00-22:00 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;1;2;30;78;256;104.96595119354278
TORNO (EL);TORNO (EL);10617;CARRETERA EL TORNO - CABEZABELLOSA KM. 0,800;I;-5.948556;40.134556;03/12/2025 10:00;;;;;;1.296;;0.944;;;;;;;;;;;;;;;;;;;SDAD COOP SAN LUCAS DEL TORNO;R;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;2;6;32;75;292;93.8872729730762
TORRE DE SANTA MARÍA;TORRE DE SANTA MARIA;10186;CARRETERA CACERES-MIAJADAS  CC-520 KM. 34,770;D;-6.104111;39.259944;03/12/2025 00:00;1.479;;;1.589;;1.499;;1.094;;;;;;;;;;;;;1.589;;;;;;REPSOL;P;OM;L-D: 06:30-22:30;L-D: 06:30-22:30 (P);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;2;20;138;381;41.46497679458774
TORRECILLAS DE LA TIESA;TORRECILLAS DE LA TIESA;10252;CC-L km 8;I;-5.742222;39.566;02/12/2025 22:07;1.489;;;;;1.524;1.585;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);2025-12-02;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;4;12;54;332;86.90909527982119
TORREJÓN EL RUBIO;TORREJON EL RUBIO;10694;CARRETERA EX-208 KM. 40;D;-6.012;39.7715;02/12/2025 18:31;1.509;;;;;1.489;1.569;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;L-D: 08:00-19:00;Sin datos;2025-12-02;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;0;2;98;281;97.36797917219603
TORREJONCILLO;TORREJONCILLO;10830;CARRETERA CIUDAD RODRIGO KM. 19;I;-6.473056;39.902528;02/12/2025 18:29;1.489;;;1.579;;1.519;1.569;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;L-D: 07:00-22:00;Sin datos;2025-12-02;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;4;22;66;200;108.6679350961849
TORREORGAZ;TORREORGAZ;10182;CARRETERA EX 206 KM. 16;D;-6.240583;39.379639;02/12/2025 11:55;1.469;;;;;1.419;1.419;;;;;;;;;;;;;0.8;;;;;;;GALP 3 TORRES;P;dm;L-D: 07:00-22:00;Sin datos;2025-12-02;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;1;31;81;377;50.45327850693233
TRUJILLO;TRUJILLO;10200;AVENIDA MIAJADAS, S/N;D;-5.881472;39.448944;03/12/2025 00:00;1.529;;;;;1.549;1.619;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-S: 08:00-20:00;L-S: 08:00-21:00 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;1;4;8;12;86;333;69.39252190771448
TRUJILLO;TRUJILLO;10200;AUTOVIA A-5 KM. 244,6;I;-5.833361;39.526167;03/12/2025 14:00;1.576;;1.644;;;1.554;1.625;;;;;;;0.984;;;;;;;;;;;;;MOEVE;P;OM;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;2;2;3;8;13;78;331;78.8293387355654
TRUJILLO;TRUJILLO;10200;CARRETERA ANTIGUA NACIONAL V KM. 250;D;-5.854056;39.481556;02/12/2025 13:04;1.45;;;;;1.41;;;;;;;;;;;;;;;;;;;;;COPRECA;P;dm;L-D: 24H;L-D: 24H (A);2025-12-02;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;1;4;9;11;79;324;73.71478144917572
TRUJILLO;TRUJILLO;10200;A-5 km 245,2;D;-5.835417;39.517556;03/12/2025 14:00;1.535;;1.609;;;1.537;1.597;;;;;;;;;;;;;;;;;;;; MOEVE;P;OM;L-D: 06:00-23:59;L-D: 06:00-23:59 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;1;2;3;8;13;79;330;77.93199645485302
TRUJILLO;TRUJILLO;10200;AVENIDA MADRID, 50;I;-5.870806;39.460472;03/12/2025 06:00;1.539;;;1.709;;1.519;1.609;;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;2;3;8;12;84;334;70.96740152470105
TRUJILLO;TRUJILLO;10200;CR A-5 P.K. 240,00 I;I;-5.832583;39.565056;02/12/2025 00:00;1.649;;;1.769;;1.559;;;;;;;;;;;;;;1.22;1.649;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);2025-12-02;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;2;5;12;71;326;82.51944209544979
TRUJILLO;TRUJILLO;10200;AUTOVIA AUTOVIA DEL SUROESTE KM. 259;I;-5.886556;39.410944;03/12/2025 14:00;1.479;;;;;1.499;1.569;;;;;;;;;;;;;;;;;;;;Q8;P;dm;L-D: 06:00-00:00;Sin datos;2025-12-03;Descuento;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;1;6;13;106;340;65.67997500013759
TRUJILLO;TRUJILLO;10200;CARRETERA ANTIGUA N-V KM. 252;D;-5.863111;39.468806;02/12/2025 22:06;1.478;;1.578;;;1.495;1.555;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;"L-S: 06:00-22:00; D: 07:00-22:00";Sin datos;2025-12-02;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;2;3;8;12;81;331;72.10513715996885
TRUJILLO;TRUJILLO;10292;AUTOPISTA A5 KM. 244,5;D;-5.833083;39.526472;01/12/2025 12:21;;;;;;;;;;;;;;;1.159;1.119;;;;;;;;;;;MOLGAS;P;dm;L: 00:00-23:59;L: 24H (D);2025-12-01;Descuento;Cáceres;Extremadura;389558.0;192951.0;196607.0;1;2;3;8;13;76;331;78.87077122720235
VALDASTILLAS;VALDASTILLAS;10614;CARRETERA NACIONAL 110 KM. 381,000;I;-5.877861;40.142806;01/12/2025 15:00;1.367;;;;;1.345;;;;;;;;;;;;;;;;;;;;;AGRUPACION COOP. VALLE DEL JERTE;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;1;3;6;30;77;298;91.41157649654873
VALDASTILLAS;VALDASTILLAS;10614;CARRETERA N-110 KM. 382,400;I;-5.890833;40.136417;03/12/2025 00:00;1.479;;;;;1.499;;;;;;;;;;;;;;;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;1;4;5;31;77;298;92.36646685566299
VALDEOBISPO;VALDEOBISPO;10672;CARRETERA EX-370 KM. 15,400;I;-6.259972;40.060667;01/12/2025 12:11;1.469;;;;;1.459;;;;;;;;;;;;;;;;;;;;;GALP;P;dm;L: 07:00-22:00;L: 07:00-22:00 (A);2025-12-01;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;3;30;67;191;111.84193108194985
VALENCIA DE ALCÁNTARA;VALENCIA DE ALCANTARA;10500;CALLE PIZARRO, 11;D;-7.242028;39.409778;01/12/2025 08:45;1.539;;;1.689;;1.549;1.639;;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L: 07:00-23:00;L: 07:00-23:00 (A);2025-12-01;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;1;1;2;6;12;174;63.22791903147157
VALENCIA DE ALCÁNTARA;VALENCIA DE ALCANTARA;10500;POLIGONO INDUSTRIAL CERRO DE SAN FRANCISCO, 9;D;-7.230333;39.414389;01/12/2025 08:12;1.529;;;;;1.539;;;;;;;;;;;;;;0.909;;;;;;;GALP;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);2025-12-01;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;1;1;2;6;12;175;63.34144585709142
VALENCIA DE ALCÁNTARA;VALENCIA DE ALCANTARA;10500;CARRETERA N-521 KM. 151;D;-7.298278;39.346472;03/12/2025 00:00;1.529;;;;;1.549;;;;;;;;;;;;;;;;;;;;;CAMPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;2;6;9;171;58.915817293539085
VALVERDE DEL FRESNO;VALVERDE DEL FRESNO;10890;CARRETERA EX205 KM. 16,800;D;-6.874639;40.214444;03/12/2025 13:35;1.499;;;;;1.499;;1.129;;;;;;;;;;;;;;;;;;;MEROIL;P;dm;L: 07:00-22:00;L: 07:00-22:00 (A);2025-12-03;Descuento;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;0;4;27;130;133.1968129426732
VILLANUEVA DE LA VERA;VILLANUEVA DE LA VERA;10470;CARRETERA EX-203 KM. 74,000;I;-5.433389;40.132694;03/12/2025 00:00;1.519;;;1.639;;1.509;1.599;;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 07:00-22:00;Sin datos;2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;1;11;70;325;91.31233198179144
VILLAR DE PLASENCIA;VILLAR DE PLASENCIA;10720;AUTOVIA N-630 KM. 454,3;D;-6.043417;40.142556;03/12/2025 00:00;1.509;;;1.669;;1.529;;;;;;;;;;;;;;;1.619;;;;;;CAMPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);2025-12-03;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;2;27;73;259;95.7273454658847
VILLAR DEL PEDROSO;VILLAR DEL PEDROSO;10330;CAMINO CERRO DE LAS CHOZAS, S/N;D;-5.198472;39.702306;01/12/2025 21:44;;;;;;1.45;;0.96;;;;;;;;;;;;;;;;;;;COOP. EL PEDROSO;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;0;9;79;304;129.7932549300632
ZARZA DE GRANADILLA;ZARZA DE GRANADILLA;10710;CARRETERA 513 KM. 96,8;I;-6.038528;40.232306;02/12/2025 23:59;1.549;;;;;1.549;1.559;1.199;;;;;;;;;;;;;1.649;;;;;;CAMPSA;P;dm;L: 07:00-22:00;L: 07:00-22:00 (A);2025-12-02;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;1;24;68;266;86.3678402668364
ZORITA;ZORITA;10130;CARRETERA CR C-401, KM. 225;I;-5.694889;39.291028;29/11/2025 08:28;1.579;;;;;1.519;;;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);2025-11-29;Petrolera;Cáceres;Extremadura;389558.0;192951.0;196607.0;0;0;0;0;19;94;326;67.93362284075911
ALCALÁ DE LOS GAZULES;ALCALA DE LOS GAZULES;11180;AUTOVIA AUTOVIA JEREZ-LOS BARRIOS KM. 45;I;-5.716139;36.43775;03/12/2025 10:46;1.488;;;1.61;;1.536;1.649;;;;;;;;;;;;;1.0;;;;;;;SHELL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Cádiz;Andalucía;1245960.0;614084.0;631876.0;0;0;2;2;14;255;561;40.034947502825865
ALCALÁ DE LOS GAZULES;ALCALA DE LOS GAZULES;11180;AUTOVIA A-381 KM. 42;D;-5.749056;36.446417;03/12/2025 00:00;1.479;;;1.629;;1.539;1.639;;;;;;;;;;;;;0.99;;;;;;;BP ALCALA DE LOS GAZULES;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Cádiz;Andalucía;1245960.0;614084.0;631876.0;0;0;2;2;14;265;549;42.81877592734368
ALCALÁ DE LOS GAZULES;ALCALA DE LOS GAZULES;11180;AVENIDA PUERTO DE LEVANTE, S/N;N;-5.730944;36.46;03/12/2025 09:40;1.479;;;;;1.539;1.639;;;;;;;;;;;;;;;;;;;;BP;P;dm;L-D: 06:30-22:30;L-D: 06:30-22:30 (A);2025-12-03;Petrolera;Cádiz;Andalucía;1245960.0;614084.0;631876.0;0;0;2;2;14;261;580;42.73006603693909
